"position","isCandidate","isCandidateDelete","nbTrial","nbCompile","nbSosie","nbTest","nbAssert","maxDeep","meanDeep","medianDeep","minDeep","methodNameInTests","methodClassTargetByTests","nbDiff","nbStaticDiff"
"org.apache.commons.codec.language.Caverphone2:93","true","true",2,2,2,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:94","true","true",3,3,3,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:95","true","true",4,4,1,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:96","true","true",2,2,2,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:97","true","true",1,1,1,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:98","true","true",3,3,1,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:99","true","true",3,3,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:100","true","true",1,1,1,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:101","true","true",4,4,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:102","true","true",3,3,1,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:103","true","true",3,2,1,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:104","true","true",0,0,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:105","true","true",7,7,1,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:106","true","true",4,4,3,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:107","true","true",4,4,3,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:108","true","true",5,5,4,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:109","true","true",2,2,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:110","true","true",5,5,2,12,2,2,1.5,2,1,0.166666666666667,1,0,2
"org.apache.commons.codec.language.Caverphone2:111","true","true",1,1,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:112","true","true",3,2,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:113","true","true",4,4,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:114","true","true",5,5,1,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:115","true","true",3,3,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:116","true","true",5,4,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:117","true","true",2,2,2,12,2,2,1.5,2,1,0.166666666666667,1,0,2
"org.apache.commons.codec.language.Caverphone2:120","true","true",4,4,2,12,2,2,1.5,2,1,0.166666666666667,1,0,2
"org.apache.commons.codec.language.Caverphone2:121","true","true",5,5,2,12,2,2,1.5,2,1,0.166666666666667,1,0,2
"org.apache.commons.codec.language.Caverphone2:122","true","true",2,2,1,12,2,2,1.5,2,1,0.166666666666667,1,0,1
"org.apache.commons.codec.language.Caverphone2:125","true","true",3,1,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.Caverphone2:128","true","false",5,2,0,12,2,2,1.5,2,1,0.166666666666667,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:219","true","false",0,0,0,11,0,4,3.5,4,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:224","true","true",0,0,0,11,0,4,3.5,4,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:224","true","false",0,0,0,11,0,4,3.5,4,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:266","true","true",0,0,0,11,0,5,4,4,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:266","false","false",0,0,0,11,0,5,4,4,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:274","true","false",0,0,0,11,0,4,3.5,4,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:275","true","true",0,0,0,11,0,4,3.5,4,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:276","true","false",0,0,0,11,0,4,3.5,4,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:270","true","false",0,0,0,11,0,6,5,5,4,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:254","true","true",0,0,0,2,0,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:255","true","true",0,0,0,2,0,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:241","true","false",0,0,0,11,0,5,4.5,5,4,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:242","true","true",0,0,0,11,0,5,4.5,5,4,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:243","true","false",0,0,0,11,0,5,4.5,5,4,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:235","true","true",0,0,0,10,0,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:236","true","true",0,0,0,10,0,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.ColognePhonetic:302","true","false",3,3,0,10,0,3,3,3,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:301","true","true",6,6,0,10,0,3,3,3,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:300","true","true",9,9,1,11,0,4,3.5,4,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:305","true","false",3,1,0,11,0,4,3.5,4,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:422","true","true",8,3,3,1,0,1,1,1,1,1,1,1,1
"org.apache.commons.codec.language.ColognePhonetic:422","true","false",8,3,3,1,0,1,1,1,1,1,1,1,1
"org.apache.commons.codec.language.ColognePhonetic:407","true","true",3,0,0,1,0,1,1,1,1,1,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:406","true","true",5,0,0,1,0,1,1,1,1,1,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:413","true","false",4,1,0,2,0,1,1,1,1,1,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:321","true","false",10,9,8,1,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:320","true","true",14,13,10,1,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:324","true","true",1,1,0,12,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:326","false","false",1,0,0,12,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:327","false","false",1,0,0,12,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:329","true","false",0,0,0,12,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:331","true","false",3,0,0,12,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:332","true","false",1,0,0,12,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:333","true","false",0,0,0,12,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:334","true","false",0,0,0,12,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:336","true","false",6,0,0,12,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:339","true","true",2,0,0,11,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:342","true","true",1,1,0,9,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:344","true","true",4,2,2,11,0,3,2.5,3,2,0,1,0,1
"org.apache.commons.codec.language.ColognePhonetic:341","true","true",8,3,2,11,0,3,2.5,3,2,0,1,0,1
"org.apache.commons.codec.language.ColognePhonetic:348","true","true",3,2,0,10,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:351","true","true",0,0,0,4,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:350","true","true",2,2,1,4,0,3,2.5,3,2,0,1,1,0
"org.apache.commons.codec.language.ColognePhonetic:353","true","true",1,1,0,7,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:355","true","true",4,4,0,4,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:357","true","true",2,2,0,2,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:359","true","true",3,1,0,2,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:361","true","true",2,2,0,4,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:363","true","true",5,4,0,2,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:364","true","true",1,1,0,2,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:365","true","true",1,1,1,2,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:367","true","true",1,1,1,4,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:371","true","true",2,2,0,2,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:370","true","true",4,3,1,2,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:377","true","true",1,0,0,4,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:379","true","true",4,3,0,3,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:376","true","true",7,4,0,5,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:369","true","true",12,7,1,5,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:383","true","true",4,3,0,2,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:385","true","true",2,2,0,6,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:387","true","true",3,2,0,7,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:389","true","true",3,2,0,8,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:388","true","true",6,2,0,8,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:386","true","true",11,4,0,8,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:384","true","true",15,6,0,8,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:382","true","true",20,10,1,8,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:368","true","true",33,17,2,8,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:366","true","true",37,18,3,8,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:362","true","true",46,24,4,8,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:360","true","true",50,27,5,8,0,2,2,2,2,0,1,0,1
"org.apache.commons.codec.language.ColognePhonetic:358","true","true",55,28,5,8,0,2,2,2,2,0,1,0,1
"org.apache.commons.codec.language.ColognePhonetic:356","true","true",63,32,7,8,0,2,2,2,2,0,1,0,1
"org.apache.commons.codec.language.ColognePhonetic:354","true","true",70,36,7,9,0,2,2,2,2,0,1,0,1
"org.apache.commons.codec.language.ColognePhonetic:349","true","true",74,39,8,10,0,3,2.5,3,2,0,1,1,1
"org.apache.commons.codec.language.ColognePhonetic:347","true","true",78,41,8,11,0,3,2.5,3,2,0,1,1,1
"org.apache.commons.codec.language.ColognePhonetic:395","true","true",1,1,0,10,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:394","true","true",4,4,0,10,0,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:398","true","true",4,4,0,11,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:399","true","true",3,3,1,11,0,3,2.5,3,2,0,1,0,1
"org.apache.commons.codec.language.ColognePhonetic:338","true","true",100,56,11,11,0,3,2.5,3,2,0,1,1,3
"org.apache.commons.codec.language.ColognePhonetic:401","true","false",3,2,0,12,0,3,2.5,3,2,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:418","true","false",1,0,0,11,0,2,1.5,2,1,0.181818181818182,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:429","true","true",3,3,1,11,0,4,3.5,4,3,0,1,1,1
"org.apache.commons.codec.language.ColognePhonetic:431","true","false",2,0,0,11,0,4,3.5,4,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:437","true","true",5,5,0,4,0,3,3,3,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:438","true","true",1,1,1,4,0,3,3,3,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:436","true","true",7,7,1,4,0,3,3,3,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:435","true","true",10,9,1,4,0,3,3,3,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:434","true","true",12,11,2,4,0,3,3,3,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:433","true","true",15,11,2,11,0,4,3.5,4,3,0,1,0,0
"org.apache.commons.codec.language.ColognePhonetic:443","true","false",3,3,0,11,0,4,3.5,4,3,0,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:109","true","false",0,0,0,1,6,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:124","true","false",0,0,0,11,41,4,3.5,4,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:153","true","true",0,0,0,11,41,5,4,4,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:152","true","true",0,0,0,11,41,5,4,4,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:155","true","false",0,0,0,11,41,5,4,4,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:94","false","false",0,0,0,5,35,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:95","true","true",0,0,0,5,35,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:96","true","true",0,0,0,5,35,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:97","false","false",0,0,0,5,35,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:117","true","true",0,0,0,9,39,4,3.5,4,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:118","true","true",0,0,0,9,39,4,3.5,4,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:116","true","true",0,0,0,9,39,4,3.5,4,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:136","true","false",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:139","true","true",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:142","true","true",0,0,0,1,6,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:141","true","true",0,0,0,1,6,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:144","true","true",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:138","true","true",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:147","true","true",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:195","true","false",0,0,0,9,41,4,4,4,4,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:199","true","false",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:177","true","false",0,0,0,10,41,4,3,3,2,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:182","false","false",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:181","true","true",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:185","true","false",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:186","true","false",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:188","false","false",0,0,0,9,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:187","true","true",0,0,0,9,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:191","false","false",0,0,0,10,41,3,3,3,3,0,0,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:414","true","true",3,1,1,1,0,1,1,1,1,1,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:413","true","true",8,2,2,1,0,1,1,1,1,1,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:417","true","false",1,0,0,2,0,1,1,1,1,1,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:381","true","true",0,0,0,3,19,4,3.5,4,3,0,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:380","true","true",2,2,2,3,19,4,3.5,4,3,0,1,2,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:384","true","true",1,1,0,11,41,4,3.5,4,3,0,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:386","true","true",4,4,0,1,4,3,3,3,3,0,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:385","true","true",8,8,1,1,4,3,3,3,3,0,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:388","true","true",3,3,0,11,41,4,3.5,4,3,0,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:379","true","true",17,16,3,11,41,4,3.5,4,3,0,1,2,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:434","true","false",3,3,2,1,0,1,1,1,1,1,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:433","true","true",7,7,3,1,0,1,1,1,1,1,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:436","true","false",5,1,0,6,2,2,1.5,2,1,0.833333333333333,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:463","true","false",2,1,0,6,39,1,1,1,1,0.5,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:464","true","false",3,0,0,6,39,1,1,1,1,0.5,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:467","true","true",1,1,0,6,39,1,1,1,1,0.5,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:469","true","true",2,2,1,5,35,1,1,1,1,0.6,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:468","true","true",7,5,1,5,35,1,1,1,1,0.6,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:466","true","true",9,6,1,6,39,1,1,1,1,0.5,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:472","true","false",2,1,0,6,39,1,1,1,1,0.5,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:333","true","true",6,6,0,0,0,2,2,2,2,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:332","true","true",10,9,2,0,0,2,2,2,2,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:337","true","true",2,2,1,0,0,2,2,2,2,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:336","true","true",7,5,1,0,0,2,2,2,2,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:340","true","false",4,0,0,0,0,2,2,2,2,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:490","true","false",6,2,0,11,41,3,2.5,3,2,0.272727272727273,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:492","false","false",1,0,0,11,41,3,2.5,3,2,0.272727272727273,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:493","true","true",1,1,0,11,41,3,2.5,3,2,0.272727272727273,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:495","true","false",4,0,0,11,41,3,2.5,3,2,0.272727272727273,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:504","true","false",0,0,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:505","false","false",0,0,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:507","true","true",0,0,0,3,6,2,2,2,2,0.333333333333333,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:506","true","true",0,0,0,3,6,2,2,2,2,0.333333333333333,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:512","false","false",1,0,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:517","true","true",0,0,0,6,39,2,2,2,2,0.5,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:516","true","true",2,2,2,6,39,2,2,2,2,0.5,1,0,1
"org.apache.commons.codec.language.DaitchMokotoffSoundex:519","true","false",4,3,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:520","true","false",0,0,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:525","true","false",3,0,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:528","true","false",0,0,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:530","true","true",2,1,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:533","true","true",0,0,0,6,39,2,2,2,2,0.5,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:535","true","true",0,0,0,4,2,2,2,2,2,0,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:532","true","true",2,2,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:523","true","true",9,5,1,10,41,2,2,2,2,0.3,1,0,1
"org.apache.commons.codec.language.DaitchMokotoffSoundex:522","true","true",16,10,3,10,41,2,2,2,2,0.3,1,0,2
"org.apache.commons.codec.language.DaitchMokotoffSoundex:541","true","true",0,0,0,6,39,2,2,2,2,0.5,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:542","true","true",3,3,0,6,39,2,2,2,2,0.5,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:540","true","true",7,7,0,6,39,2,2,2,2,0.5,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:544","true","true",3,2,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:545","true","true",1,1,0,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:515","true","true",36,27,5,10,41,2,2,2,2,0.3,1,0,3
"org.apache.commons.codec.language.DaitchMokotoffSoundex:514","true","true",40,31,5,10,41,2,2,2,2,0.3,1,0,3
"org.apache.commons.codec.language.DaitchMokotoffSoundex:549","true","true",2,1,1,10,41,2,2,2,2,0.3,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:496","true","true",45,33,6,10,41,2,2,2,2,0.3,1,0,3
"org.apache.commons.codec.language.DaitchMokotoffSoundex:552","true","false",1,0,0,11,41,3,2.5,3,2,0.272727272727273,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:555","true","true",0,0,0,11,41,3,2.5,3,2,0.272727272727273,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:556","true","true",0,0,0,11,41,3,2.5,3,2,0.272727272727273,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:554","true","true",2,2,0,11,41,3,2.5,3,2,0.272727272727273,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:559","false","false",1,0,0,11,41,3,2.5,3,2,0.272727272727273,1,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:252","true","false",4,0,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:253","false","false",1,0,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:256","true","true",4,4,4,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:257","true","false",2,1,1,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:258","true","false",6,0,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:262","true","true",2,2,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:261","true","true",7,4,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:264","true","true",0,0,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:260","true","true",10,5,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:268","true","true",2,2,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:271","true","false",3,0,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:273","true","true",3,3,1,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:272","true","true",7,5,1,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:277","true","true",6,6,3,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:280","true","true",1,1,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:279","true","true",3,3,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:285","true","false",2,0,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:290","true","false",3,0,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:291","true","false",3,1,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:298","true","true",0,0,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:286","true","true",7,1,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:302","true","false",1,0,0,0,0,1,1,1,1,NA,NA,0,0
"org.apache.commons.codec.language.DaitchMokotoffSoundex:308","true","false",3,2,0,0,0,1,1,1,1,NA,NA,0,0
