"position","isCandidate","isCandidateDelete","nbTrial","nbCompile","nbSosie","nbTest","nbAssert","maxDeep","meanDeep","medianDeep","minDeep","methodNameInTests","methodClassTargetByTests","nbDiff","nbStaticDiff"
"com.google.gson.internal.bind.JsonTreeReader:183","false","false",1,0,0,10,50,24,13,16,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:185","true","true",27,17,0,2,18,7,4,7,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:184","true","true",32,18,0,2,18,7,4,7,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:187","true","false",1,0,0,10,50,24,13,16,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:189","false","false",1,0,0,10,50,24,13,16,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:58","true","true",8,1,0,16,61,18,10.6,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:59","false","false",1,0,0,16,61,18,10.6,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:60","true","true",1,1,0,16,61,18,10.6,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:70","true","true",11,1,0,18,69,22,10,10,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:71","true","false",1,0,0,18,69,22,10,10,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:72","true","true",1,1,0,18,69,22,10,10,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:203","true","true",5,1,1,1,1,1,1,1,1,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:204","true","true",7,1,0,1,1,1,1,1,1,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:64","true","true",11,1,0,15,60,18,10.6,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:65","true","true",1,1,0,15,60,18,10.6,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:66","true","true",1,1,0,15,60,18,10.6,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:76","true","true",9,1,0,16,67,22,10,10,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:77","true","true",1,0,0,16,67,22,10,10,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:78","true","true",1,0,0,16,67,22,10,10,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:139","true","true",24,19,0,3,19,8,5.33333333333333,6,2,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:138","true","true",33,25,1,3,19,8,5.33333333333333,6,2,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:165","true","true",10,1,0,2,17,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:166","true","true",1,1,0,2,17,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:220","true","true",10,1,1,1,1,5,5,5,5,0,0,1,0
"com.google.gson.internal.bind.JsonTreeReader:221","false","false",1,0,0,1,1,5,5,5,5,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:222","false","false",1,0,0,1,1,5,5,5,5,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:223","true","true",3,3,0,1,1,5,5,5,5,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:224","true","true",3,3,0,1,1,5,5,5,5,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:211","true","true",1,1,0,5,14,10,5.75,7,1,0.2,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:208","true","true",12,2,0,5,14,10,5.75,7,1,0.2,0,0,0
"com.google.gson.internal.bind.JsonTreeWriter:68","true","false",5,1,1,37,69,22,9.1,9,1,0,0.216216216216216,0,0
"com.google.gson.internal.bind.JsonTreeWriter:72","true","false",1,0,0,33,62,25,13.8571428571429,14,2,0,0.242424242424242,0,0
"com.google.gson.internal.bind.JsonTreeWriter:95","false","false",1,0,0,11,23,18,11.2,12,1,0,0.636363636363636,0,0
"com.google.gson.internal.bind.JsonTreeWriter:96","true","true",5,1,0,11,23,18,11.2,12,1,0,0.636363636363636,0,0
"com.google.gson.internal.bind.JsonTreeWriter:97","true","true",3,3,0,11,23,18,11.2,12,1,0,0.636363636363636,0,0
"com.google.gson.internal.bind.JsonTreeWriter:98","false","false",1,0,0,11,23,18,11.2,12,1,0,0.636363636363636,0,0
"com.google.gson.internal.bind.JsonTreeWriter:114","true","false",1,0,0,29,58,22,11,11,1,0,0.137931034482759,0,0
"com.google.gson.internal.bind.JsonTreeWriter:115","true","true",5,1,0,29,58,22,11,11,1,0,0.137931034482759,0,0
"com.google.gson.internal.bind.JsonTreeWriter:116","true","true",1,1,0,29,58,22,11,11,1,0,0.137931034482759,0,0
"com.google.gson.internal.bind.JsonTreeWriter:117","false","false",1,0,0,29,58,22,11,11,1,0,0.137931034482759,0,0
"com.google.gson.internal.bind.JsonTreeWriter:105","false","false",0,0,0,8,16,18,11.2,12,1,0,0.5,0,0
"com.google.gson.internal.bind.JsonTreeWriter:108","false","false",1,1,0,8,16,18,11.2,12,1,0,0.5,0,0
"com.google.gson.internal.bind.JsonTreeWriter:106","true","true",4,4,1,8,16,18,11.2,12,1,0,0.5,0,0
"com.google.gson.internal.bind.JsonTreeWriter:110","true","true",0,0,0,8,16,18,11.2,12,1,0,0.5,0,0
"com.google.gson.internal.bind.JsonTreeWriter:124","false","false",1,0,0,29,58,22,11,11,1,0,0.137931034482759,0,0
"com.google.gson.internal.bind.JsonTreeWriter:126","true","true",1,1,0,29,58,22,11,11,1,0,0.137931034482759,0,0
"com.google.gson.internal.bind.JsonTreeWriter:127","false","false",1,1,0,29,58,22,11,11,1,0,0.137931034482759,0,0
"com.google.gson.internal.bind.JsonTreeWriter:125","true","true",5,5,1,29,58,22,11,11,1,0,0.137931034482759,0,0
"com.google.gson.internal.bind.JsonTreeWriter:129","true","true",0,0,0,29,58,22,11,11,1,0,0.137931034482759,0,0
"com.google.gson.internal.bind.JsonTreeWriter:136","false","false",1,0,0,27,54,22,11,11,1,0,0.148148148148148,0,0
"com.google.gson.internal.bind.JsonTreeWriter:138","true","true",24,24,2,27,54,22,11,11,1,0,0.148148148148148,1,1
"com.google.gson.internal.bind.JsonTreeWriter:139","false","false",1,1,0,27,54,22,11,11,1,0,0.148148148148148,0,0
"com.google.gson.internal.bind.JsonTreeWriter:137","true","true",26,26,2,27,54,22,11,11,1,0,0.148148148148148,1,1
"com.google.gson.internal.bind.JsonTreeWriter:141","true","true",0,0,0,27,54,22,11,11,1,0,0.148148148148148,0,0
"com.google.gson.internal.bind.JsonTreeWriter:153","true","true",5,1,0,13,19,14,8.5,9,1,0,0.153846153846154,0,0
"com.google.gson.internal.bind.JsonTreeWriter:154","false","false",1,0,0,13,19,14,8.5,9,1,0,0.153846153846154,0,0
"com.google.gson.internal.bind.JsonTreeWriter:158","true","true",14,7,0,4,6,8,7.5,8,7,0,0,0,0
"com.google.gson.internal.bind.JsonTreeWriter:159","false","false",1,0,0,4,6,8,7.5,8,7,0,0,0,0
"com.google.gson.internal.bind.JsonTreeWriter:164","true","true",24,20,1,1,3,1,1,1,1,0,1,0,0
"com.google.gson.internal.bind.JsonTreeWriter:163","true","true",39,27,3,1,3,1,1,1,1,0,1,0,0
"com.google.gson.internal.bind.JsonTreeWriter:166","true","true",9,5,0,2,4,1,1,1,1,0,1,0,0
"com.google.gson.internal.bind.JsonTreeWriter:167","false","false",1,0,0,2,4,1,1,1,1,0,1,0,0
"com.google.gson.internal.bind.JsonTreeWriter:181","false","false",1,0,0,4,11,14,8.66666666666667,11,1,0,0.25,0,0
"com.google.gson.internal.bind.JsonTreeWriter:183","true","true",26,18,0,1,3,1,1,1,1,0,1,0,0
"com.google.gson.internal.bind.JsonTreeWriter:182","true","true",36,24,5,1,3,1,1,1,1,0,1,1,0
